gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,ball_visibility,ball_x,ball_y,ball_z,period,teamname,teamattackingdirection,possessioneventtype
3846,6596327,6475369,3920.454,3921.889,1.435,3921.889,159,VISIBLE,-18.95,22.61,0.00,2,England,R,PA
3846,6596337,6475378,3922.756,3923.757,1.001,3923.757,159,VISIBLE,-15.87,33.32,0.07,2,England,R,PA
3846,6596515,6475554,4084.818,4084.818,0.000,4084.818,160,ESTIMATED,-15.27,22.30,2.95,2,England,R,PA
3846,6596573,6475613,4092.559,4092.559,0.000,4092.559,164,VISIBLE,4.72,13.96,0.14,2,England,R,PA
3846,6596583,6475621,4093.994,4096.063,2.069,4096.063,164,VISIBLE,-6.76,18.75,0.17,2,England,R,PA
3846,6596586,6475624,4097.164,4098.098,0.934,4098.098,164,ESTIMATED,-3.11,30.64,0.00,2,England,R,PA
3846,6596603,6475641,4098.966,4103.737,4.771,4103.737,164,VISIBLE,11.21,29.36,0.22,2,England,R,PA
3846,6596610,6475648,4105.005,4105.005,0.000,4105.005,164,VISIBLE,11.58,13.53,0.09,2,England,R,PA
3846,6595723,6474785,4170.037,4170.637,0.600,4170.637,166,VISIBLE,-23.44,-27.80,0.00,2,England,R,PA
3846,6595729,6474791,4172.539,4173.841,1.302,4173.841,166,ESTIMATED,-3.53,-30.67,0.00,2,England,R,PA
3846,6595761,6474821,4280.948,4280.948,0.000,4280.948,167,VISIBLE,2.82,-30.88,0.00,2,England,R,PA
3846,6595832,6474892,4282.382,4283.584,1.202,4283.584,167,VISIBLE,7.69,-7.98,0.10,2,England,R,PA
3846,6595850,6474908,4285.519,4287.654,2.135,4287.654,167,VISIBLE,-12.26,4.04,0.00,2,England,R,PA
3846,6595858,6474914,4289.590,4290.557,0.967,4290.557,167,ESTIMATED,-11.01,-12.28,0.30,2,England,R,PA
3846,6595877,6474931,4291.658,4291.658,0.000,4291.658,167,VISIBLE,-5.4,-12.90,0.00,2,England,R,PA
3846,6595884,6474937,4293.660,4295.062,1.402,4295.062,167,VISIBLE,-28.88,2.81,0.00,2,England,R,PA
3846,6595888,6474941,4296.496,4298.031,1.535,4298.031,167,VISIBLE,-22.15,-21.24,0.26,2,England,R,PA
3846,6596177,6475219,4378.545,4378.545,0.000,4378.545,169,VISIBLE,-16.21,-18.81,1.05,2,England,R,PA
3846,6596204,6475249,4381.682,4381.682,0.000,4381.682,169,ESTIMATED,3.66,-15.89,2.97,2,England,R,PA
3846,6596240,6475287,4390.524,4390.524,0.000,4390.524,171,ESTIMATED,9.49,-29.48,2.28,2,England,R,PA
3846,6596257,6475299,4392.159,4392.893,0.734,4392.893,171,VISIBLE,27.35,-20.36,0.19,2,England,R,PA
3846,6596482,6475520,4484.484,4484.484,0.000,4484.484,174,ESTIMATED,-22.62,-13.63,3.00,2,England,R,PA
3846,6596491,6475533,4486.053,4486.053,0.000,4486.053,174,ESTIMATED,-11.57,-21.87,2.49,2,England,R,PA
3846,6596521,6475558,4488.021,4488.021,0.000,4488.021,174,ESTIMATED,-16.2,-25.27,3.27,2,England,R,PA
3846,6596715,6475753,4557.724,4559.660,1.936,4559.660,177,VISIBLE,-8.05,2.88,0.00,2,England,R,PA
3846,6596726,6475765,4561.361,4563.130,1.769,4563.130,177,ESTIMATED,-6.45,-23.91,0.00,2,England,R,PA
3846,6596730,6475769,4564.431,4564.431,0.000,4564.431,177,VISIBLE,4.38,-28.43,0.00,2,England,R,PA
3846,6596738,6475776,4566.233,4567.000,0.767,4567.000,177,VISIBLE,-10.38,-27.77,0.10,2,England,R,PA
3846,6596749,6475787,4568.769,4570.771,2.002,4570.771,177,VISIBLE,-32.31,-13.56,0.00,2,England,R,PA
3846,6596756,6475793,4572.873,4574.708,1.835,4574.708,177,VISIBLE,-41.74,8.32,0.13,2,England,R,PA
3846,6596762,6475799,4575.642,4577.277,1.635,4577.277,177,VISIBLE,-31.77,18.56,0.00,2,England,R,PA
3846,6596777,6475812,4578.545,4579.646,1.101,4579.646,177,ESTIMATED,-30.04,26.29,0.00,2,England,R,PA
3846,6596782,6475816,4580.514,4581.715,1.201,4581.715,177,VISIBLE,-40.6,18.93,0.00,2,England,R,PA
3846,6596790,6475823,4583.650,4583.650,0.000,4583.650,177,VISIBLE,-46.35,0.73,0.00,2,England,R,PA
3846,6596798,6475831,4585.652,4587.721,2.069,4587.721,177,VISIBLE,-39.88,-20.58,0.00,2,England,R,PA
3846,6596804,6475837,4589.690,4589.690,0.000,4589.690,177,VISIBLE,-15.02,-28.13,0.45,2,England,R,PA
3846,6596861,6475894,4590.924,4592.125,1.201,4592.125,177,VISIBLE,-14.81,-22.34,0.65,2,England,R,PA
3846,6598141,6477218,4733.000,4733.000,0.000,4733.000,179,ESTIMATED,-32.14,6.06,1.57,2,England,R,PA
3846,6597310,6476334,4734.501,4734.501,0.000,4734.501,179,ESTIMATED,-29.16,2.32,0.20,2,England,R,PA
3846,6597338,6476365,4737.671,4737.671,0.000,4737.671,179,ESTIMATED,-24.77,-10.39,1.11,2,England,R,PA
3846,6597442,6476474,4755.122,4758.258,3.136,4758.258,181,ESTIMATED,-40.63,25.50,0.00,2,England,R,PA
3846,6597446,6476487,4760.227,4761.628,1.401,4761.628,181,ESTIMATED,-15.81,25.53,0.31,2,England,R,PA
3846,6597534,6476573,4808.876,4810.444,1.568,4810.444,183,VISIBLE,-24.31,-21.25,0.00,2,England,R,PA
3846,6597552,6476592,4812.179,4812.179,0.000,4812.179,183,ESTIMATED,-15.01,-15.24,2.26,2,England,R,PA
3846,6597577,6476618,4814.381,4820.087,5.706,4820.087,183,VISIBLE,36.27,-10.62,0.05,2,England,R,PA
3846,6597810,6476870,4985.886,4985.886,0.000,4985.886,187,VISIBLE,-20.03,24.92,0.08,2,England,R,PA
3846,6597830,6476890,4986.787,4988.488,1.701,4988.488,187,ESTIMATED,-12.65,9.20,0.17,2,England,R,PA
3846,6597835,6476893,4990.557,4991.358,0.801,4991.358,187,VISIBLE,-17.01,-5.15,0.00,2,England,R,PA
3846,6597839,6476897,4992.759,4994.862,2.103,4994.862,187,VISIBLE,-35.42,-9.69,0.00,2,England,R,PA
3846,6597844,6476901,4996.964,4999.166,2.202,4999.166,187,ESTIMATED,-49.36,12.47,0.15,2,England,R,PA
3846,6597851,6476909,5000.901,5001.602,0.701,5001.602,187,VISIBLE,-36.33,31.71,0.00,2,England,R,PA
3846,6597854,6476913,5002.436,5003.904,1.468,5003.904,187,ESTIMATED,-40.13,36.54,3.01,2,England,R,PA
3846,6595422,6474487,5064.598,5064.598,0.000,5064.598,187,ESTIMATED,-32.35,34.07,2.22,2,England,R,PA
3846,6595456,6477260,5069.102,5069.102,0.000,5069.102,189,VISIBLE,-23.43,25.58,0.14,2,England,R,PA
3846,6595495,6474566,5075.843,5077.344,1.501,5077.344,191,VISIBLE,-43.26,31.28,0.03,2,England,R,PA
3846,6595499,6474570,5078.011,5078.579,0.568,5078.579,191,VISIBLE,-40.27,31.22,0.01,2,England,R,PA
3846,6595505,6474579,5079.112,5083.317,4.205,5083.317,191,ESTIMATED,-26.44,13.50,1.27,2,England,R,PA
3846,6595516,6474587,5084.985,5093.627,8.642,5093.627,191,VISIBLE,-6.39,-15.55,0.00,2,England,R,PA
3846,6595601,6474668,5133.600,5136.670,3.070,5136.670,193,VISIBLE,28.48,-3.16,0.00,2,England,R,PA
3846,6595650,6474745,5186.486,5186.486,0.000,5186.486,195,VISIBLE,-9.4,-29.93,0.29,2,England,R,PA
3846,6595865,6474918,5276.910,5276.910,0.000,5276.910,198,ESTIMATED,-2.63,27.36,2.22,2,England,R,PA
3846,6595871,6474923,5278.478,5280.948,2.470,5280.948,198,VISIBLE,4.09,16.99,0.00,2,England,R,PA
3846,6595890,6474943,5281.782,5283.717,1.935,5283.717,198,VISIBLE,-8.43,13.00,0.00,2,England,R,PA
3846,6595904,6474956,5284.852,5286.119,1.267,5286.119,198,VISIBLE,-18.38,0.61,0.00,2,England,R,PA
3846,6596002,6475048,5372.339,5373.874,1.535,5373.874,199,VISIBLE,-21.54,10.56,0.00,2,England,R,PA
3846,6596010,6475055,5375.542,5376.510,0.968,5376.510,199,VISIBLE,-20.14,-13.29,0.00,2,England,R,PA
3846,6596016,6475060,5377.444,5378.445,1.001,5378.445,199,VISIBLE,-17.69,-22.99,0.00,2,England,R,PA
3846,6596025,6475071,5379.413,5379.413,0.000,5379.413,199,VISIBLE,-13.59,-15.16,0.00,2,England,R,PA
3846,6596034,6475078,5381.048,5381.048,0.000,5381.048,199,VISIBLE,-2.44,-31.54,0.76,2,England,R,PA
3846,6596054,6475094,5384.518,5384.518,0.000,5384.518,201,ESTIMATED,-0.84,-15.53,2.31,2,England,R,PA
3846,6596067,6475109,5386.186,5386.920,0.734,5386.920,201,ESTIMATED,4.14,-19.74,0.27,2,England,R,PA
3846,6596072,6475113,5388.488,5388.488,0.000,5388.488,201,VISIBLE,0.86,-7.88,0.00,2,England,R,PA
3846,6596084,6475124,5389.489,5390.724,1.235,5390.724,201,VISIBLE,5.59,7.68,0.00,2,England,R,PA
3846,6596120,6475158,5397.464,5398.732,1.268,5398.732,201,VISIBLE,7.11,20.79,0.16,2,England,R,PA
3846,6596125,6475164,5399.399,5399.399,0.000,5399.399,201,VISIBLE,5.47,16.28,0.16,2,England,R,PA
3846,6596134,6475172,5400.400,5403.103,2.703,5403.103,201,VISIBLE,-0.68,15.84,0.00,2,England,R,PA
3846,6596150,6475189,5404.304,5410.344,6.040,5410.344,201,VISIBLE,16.61,-3.39,0.04,2,England,R,PA
3846,6596170,6475211,5412.179,5415.415,3.236,5415.415,201,VISIBLE,37.67,14.88,0.12,2,England,R,PA
3846,6596186,6475229,5416.049,5417.017,0.968,5417.017,201,VISIBLE,41.13,10.20,0.04,2,England,R,PA
3846,6596990,6476025,5584.184,5588.522,4.338,5588.522,206,VISIBLE,-35.59,9.75,0.00,2,England,R,PA
3846,6596995,6476031,5590.557,5591.892,1.335,5591.892,206,VISIBLE,-33.77,-16.97,0.00,2,England,R,PA
3846,6597004,6476040,5592.826,5594.494,1.668,5594.494,206,VISIBLE,-32.57,-26.98,0.00,2,England,R,PA
3846,6597015,6476047,5595.429,5598.232,2.803,5598.232,206,VISIBLE,-22.68,-22.66,0.14,2,England,R,PA
3846,6597022,6476052,5600.367,5602.402,2.035,5602.402,206,VISIBLE,-33.91,3.82,0.00,2,England,R,PA
3846,6597024,6476054,5604.137,5605.439,1.302,5605.439,206,ESTIMATED,-22.99,14.86,0.00,2,England,R,PA
3846,6597029,6476064,5606.707,5611.512,4.805,5611.512,206,VISIBLE,-0.48,20.12,0.01,2,England,R,PA
3846,6597041,6476071,5612.145,5612.679,0.534,5612.679,206,VISIBLE,-2.77,19.33,0.02,2,England,R,PA
3846,6597057,6476092,5613.480,5613.480,0.000,5613.480,206,VISIBLE,-6.13,23.81,0.00,2,England,R,PA
3846,6597066,6476099,5614.748,5616.283,1.535,5616.283,206,VISIBLE,-22.55,18.53,0.00,2,England,R,PA
3846,6597070,6476102,5617.751,5619.753,2.002,5619.753,206,VISIBLE,-15.84,-14.44,0.00,2,England,R,PA
3846,6597075,6476108,5620.521,5622.389,1.868,5622.389,206,ESTIMATED,-13.98,-20.87,0.17,2,England,R,PA
3846,6597083,6476116,5623.423,5627.628,4.205,5627.628,206,VISIBLE,-18.02,-14.22,0.00,2,England,R,PA
3846,6597085,6476118,5628.529,5628.529,0.000,5628.529,206,VISIBLE,-10.41,-16.72,0.00,2,England,R,PA
3846,6597096,6476129,5629.663,5629.663,0.000,5629.663,206,VISIBLE,-22.16,-14.55,0.00,2,England,R,PA
3846,6597102,6476134,5630.797,5631.398,0.601,5631.398,206,VISIBLE,-20.55,-19.18,0.00,2,England,R,PA
3846,6597108,6476139,5632.399,5633.333,0.934,5633.333,206,VISIBLE,-18.79,-11.10,0.00,2,England,R,PA
3846,6597117,6476148,5635.369,5635.969,0.600,5635.969,206,VISIBLE,-37.92,5.49,0.04,2,England,R,PA
3846,6597121,6476152,5637.971,5638.772,0.801,5638.772,206,VISIBLE,-30.87,19.53,0.00,2,England,R,PA
3846,6597126,6476157,5639.973,5639.973,0.000,5639.973,206,VISIBLE,-26.42,28.60,0.00,2,England,R,PA
3846,6597139,6476169,5641.508,5644.011,2.503,5644.011,206,VISIBLE,-31.2,23.20,0.00,2,England,R,PA
3846,6597152,6476184,5648.182,5648.182,0.000,5648.182,206,VISIBLE,-33.94,0.71,0.00,2,England,R,PA
3846,6597162,6476196,5649.550,5651.752,2.202,5651.752,206,VISIBLE,-32.59,-16.23,0.00,2,England,R,PA
3846,6597170,6476205,5652.686,5653.687,1.001,5653.687,206,VISIBLE,-28.7,-27.15,0.03,2,England,R,PA
3846,6597189,6476224,5655.055,5655.722,0.667,5655.722,206,ESTIMATED,-3.77,-20.15,0.27,2,England,R,PA
3846,6597281,6476306,5682.449,5682.449,0.000,5682.449,208,ESTIMATED,9.02,32.20,1.58,2,England,R,PA
3846,6597288,6476313,5683.383,5684.017,0.634,5684.017,208,ESTIMATED,9.67,32.91,0.86,2,England,R,PA
3846,6597293,6476317,5684.351,5684.351,0.000,5684.351,208,VISIBLE,9.12,33.17,0.25,2,England,R,PA
3846,6597301,6476324,5685.686,5686.420,0.734,5686.420,208,VISIBLE,-3.06,31.62,0.00,2,England,R,PA
3846,6597304,6476328,5687.721,5689.089,1.368,5689.089,208,VISIBLE,-21.92,20.90,0.00,2,England,R,PA
3846,6597311,6476335,5691.258,5692.226,0.968,5692.226,208,VISIBLE,-20.35,-8.68,0.00,2,England,R,PA
3846,6597317,6476340,5693.360,5694.328,0.968,5694.328,208,VISIBLE,-16.54,-17.27,0.06,2,England,R,PA
3846,6597328,6476353,5695.762,5696.763,1.001,5696.763,208,VISIBLE,-26.04,-10.07,0.00,2,England,R,PA
3846,6597331,6476356,5697.898,5697.898,0.000,5697.898,208,VISIBLE,-18.95,-1.32,0.09,2,England,R,PA
3846,6597339,6476366,5699.166,5702.302,3.136,5702.302,208,ESTIMATED,-14.94,14.69,0.00,2,England,R,PA
3846,6597406,6476435,5741.141,5741.141,0.000,5741.141,210,ESTIMATED,-34.61,11.60,0.00,2,England,R,PA
3846,6597411,6476442,5742.042,5742.709,0.667,5742.709,210,VISIBLE,-32.47,14.13,0.00,2,England,R,PA
3846,6597417,6476450,5744.278,5745.913,1.635,5745.913,210,VISIBLE,-35.78,24.68,0.00,2,England,R,PA
3846,6597420,6476453,5747.748,5751.084,3.336,5751.084,210,VISIBLE,-46.53,12.00,0.58,2,England,R,PA
3846,6597460,6476497,5792.826,5792.826,0.000,5792.826,212,ESTIMATED,-2.36,22.21,4.67,2,England,R,PA
3846,6597494,6476531,5800.767,5800.767,0.000,5800.767,213,ESTIMATED,-1.35,28.86,0.00,2,England,R,PA
3846,6597502,6476540,5801.468,5801.468,0.000,5801.468,213,VISIBLE,-1.19,28.61,0.00,2,England,R,PA
3846,6597513,6476552,5801.668,5803.804,2.136,5803.804,213,VISIBLE,-4.48,16.83,0.63,2,England,R,PA
3846,6597525,6476563,5808.208,5809.643,1.435,5809.643,215,VISIBLE,-3.47,17.18,0.10,2,England,R,PA
3846,6597531,6476568,5810.143,5812.279,2.136,5812.279,215,ESTIMATED,-8.27,8.31,1.44,2,England,R,PA
3846,6597536,6476575,5814.047,5816.316,2.269,5816.316,215,VISIBLE,-15.22,-16.99,0.14,2,England,R,PA
3846,6597539,6476579,5817.651,5820.387,2.736,5820.387,215,VISIBLE,-33.97,6.29,0.00,2,England,R,PA
3846,6597564,6476604,5837.271,5837.271,0.000,5837.271,216,ESTIMATED,-20.85,-1.07,0.00,2,England,R,PA
3846,6597573,6476613,5839.072,5840.908,1.836,5840.908,216,VISIBLE,-19.44,-8.64,0.00,2,England,R,PA
3846,6597580,6476621,5842.476,5844.978,2.502,5844.978,216,VISIBLE,-23.89,-20.32,0.12,2,England,R,PA
3846,6597588,6476630,5847.281,5848.348,1.067,5848.348,216,VISIBLE,-38.29,2.80,0.00,2,England,R,PA
3846,6597596,6476638,5850.150,5852.553,2.403,5852.553,216,VISIBLE,-24,18.07,0.20,2,England,R,PA
3846,6597603,6476645,5854.121,5856.356,2.235,5856.356,216,ESTIMATED,-18.07,33.66,2.30,2,England,R,PA
3846,6597607,6476649,5858.192,5859.593,1.401,5859.593,216,VISIBLE,-21.68,21.50,0.21,2,England,R,PA
3846,6597615,6476657,5860.694,5860.694,0.000,5860.694,216,VISIBLE,-12.85,19.95,0.20,2,England,R,PA
3846,6597620,6476660,5861.895,5863.297,1.402,5863.297,216,VISIBLE,-21.55,18.94,0.24,2,England,R,PA
3846,6597626,6476667,5864.164,5866.600,2.436,5866.600,216,VISIBLE,-15.64,20.34,0.07,2,England,R,PA
3846,6597632,6476673,5867.835,5870.971,3.136,5870.971,216,VISIBLE,-26.43,8.90,0.09,2,England,R,PA
3846,6597641,6476684,5873.841,5875.409,1.568,5875.409,216,VISIBLE,-40.47,3.97,0.00,2,England,R,PA
3846,6597649,6476693,5876.543,5879.479,2.936,5879.479,216,VISIBLE,-19.45,11.50,0.16,2,England,R,PA
3846,6597689,6476732,5917.351,5917.351,0.000,5917.351,217,VISIBLE,2.39,28.27,0.00,2,England,R,PA
3846,6597693,6476738,5918.652,5918.652,0.000,5918.652,217,ESTIMATED,2.74,23.66,0.31,2,England,R,PA
3846,6597700,6476746,5919.786,5920.621,0.835,5920.621,217,VISIBLE,-1.33,32.20,0.10,2,England,R,PA
3846,6597702,6476748,5923.223,5923.223,0.000,5923.223,217,VISIBLE,-21.51,29.50,0.00,2,England,R,PA
3846,6597710,6476756,5926.260,5927.494,1.234,5927.494,217,VISIBLE,-33.69,1.44,0.12,2,England,R,PA
3846,6597718,6476768,5928.762,5933.100,4.338,5933.100,217,VISIBLE,-8.78,-5.65,0.07,2,England,R,PA
3846,6597723,6476774,5933.667,5934.935,1.268,5934.935,217,VISIBLE,4.22,-5.81,0.31,2,England,R,PA
3846,6597733,6476786,5938.972,5943.043,4.071,5943.043,217,VISIBLE,41.9,-20.94,0.00,2,England,R,PA
3846,6597735,6476792,5945.078,5945.078,0.000,5945.078,217,VISIBLE,26.16,-24.81,0.42,2,England,R,PA
3846,6597774,6476831,5949.583,5950.417,0.834,5950.417,219,VISIBLE,34.07,-14.09,0.00,2,England,R,PA
3846,6597781,6476838,5951.051,5952.653,1.602,5952.653,219,ESTIMATED,39.85,-19.20,0.14,2,England,R,PA
3846,6597809,6476869,5991.358,5991.358,0.000,5991.358,220,ESTIMATED,51.04,9.36,3.94,2,England,R,PA
3846,6597852,6476911,6026.326,6026.326,0.000,6026.326,222,ESTIMATED,-13.03,-9.09,2.62,2,England,R,PA
3846,6597860,6476918,6027.127,6028.662,1.535,6028.662,222,ESTIMATED,-4.14,-9.21,1.29,2,England,R,PA
3846,6597864,6476921,6029.997,6029.997,0.000,6029.997,222,VISIBLE,-3.98,-12.67,0.61,2,England,R,PA
3846,6597866,6476923,6031.632,6031.632,0.000,6031.632,222,ESTIMATED,7.73,-9.84,2.39,2,England,R,PA
3846,6597889,6476946,6084.918,6084.918,0.000,6084.918,223,ESTIMATED,12.52,-4.32,0.14,2,England,R,PA
3846,6597890,6476947,6085.752,6085.752,0.000,6085.752,223,VISIBLE,12.31,-1.37,0.00,2,England,R,PA
3846,6597891,6476952,6086.486,6086.854,0.368,6086.854,223,VISIBLE,11.31,-6.86,0.00,2,England,R,PA
3846,6597905,6476964,6088.355,6088.355,0.000,6088.355,223,VISIBLE,-1.42,-11.87,0.00,2,England,R,PA
3846,6597908,6476967,6089.623,6089.623,0.000,6089.623,223,VISIBLE,-0.78,-17.75,0.05,2,England,R,PA
3846,6597919,6476979,6090.591,6090.591,0.000,6090.591,223,VISIBLE,2.56,-12.81,0.00,2,England,R,PA
3846,6597923,6476983,6091.291,6092.593,1.302,6092.593,223,VISIBLE,-6.68,-15.51,0.29,2,England,R,PA
3846,6597934,6476993,6093.727,6096.463,2.736,6096.463,223,VISIBLE,-25.36,-9.48,0.05,2,England,R,PA
3846,6597941,6477002,6097.731,6098.799,1.068,6098.799,223,VISIBLE,-26.89,9.53,0.00,2,England,R,PA
3846,6597948,6477010,6100.067,6100.868,0.801,6100.868,223,ESTIMATED,-25.34,24.19,0.00,2,England,R,PA
3846,6597954,6477016,6103.437,6104.505,1.068,6104.505,223,VISIBLE,-49.45,7.18,0.00,2,England,R,PA
3846,6597963,6477022,6105.906,6107.674,1.768,6107.674,223,VISIBLE,-40.97,-14.09,0.00,2,England,R,PA
3846,6597970,6477033,6108.876,6115.315,6.439,6115.315,223,VISIBLE,-10.65,-5.79,0.00,2,England,R,PA
3846,6597978,6477035,6116.450,6118.051,1.601,6118.051,223,ESTIMATED,0.66,15.49,0.34,2,England,R,PA
3846,6597983,6477040,6119.086,6120.354,1.268,6120.354,223,VISIBLE,10.86,30.10,0.27,2,England,R,PA
3846,6597986,6477044,6121.221,6122.890,1.669,6122.890,223,VISIBLE,17.45,30.83,0.23,2,England,R,PA
3846,6597995,6477056,6124.124,6125.959,1.835,6125.959,223,VISIBLE,12.38,27.88,0.05,2,England,R,PA
3846,6598002,6477064,6126.760,6126.760,0.000,6126.760,223,VISIBLE,9.62,21.67,0.28,2,England,R,PA
3846,6598008,6477069,6127.427,6131.899,4.472,6131.899,223,VISIBLE,-0.93,5.43,0.10,2,England,R,PA
3846,6598015,6477076,6132.766,6134.401,1.635,6134.401,223,VISIBLE,12.15,3.29,0.03,2,England,R,PA
3846,6598019,6477080,6135.035,6135.035,0.000,6135.035,225,VISIBLE,17.45,1.48,0.00,2,England,R,PA
3846,6598023,6477092,6135.869,6139.273,3.404,6139.273,225,VISIBLE,37.67,-8.41,0.11,2,England,R,PA
3846,6598046,6477114,6143.377,6144.078,0.701,6144.078,225,VISIBLE,45.27,-5.85,0.11,2,England,R,PA
3846,6598057,6477128,6175.475,6175.475,0.000,6175.475,227,ESTIMATED,38.96,-30.89,1.63,2,England,R,PA
3846,6598060,6477133,6176.977,6179.146,2.169,6179.146,227,VISIBLE,40.08,-23.77,0.00,2,England,R,PA
10505,6635456,6517062,113.847,113.847,0.000,113.847,2,VISIBLE,-18.44,27.58,0.07,1,England,R,PA
10505,6635459,6517065,116.750,116.750,0.000,116.750,2,VISIBLE,-36.61,15.32,0.00,1,England,R,PA
10505,6635567,6517175,156.223,159.126,2.903,159.126,4,VISIBLE,3.89,20.97,0.00,1,England,R,PA
10505,6635609,6517211,171.271,173.507,2.236,173.507,5,VISIBLE,-14.05,14.67,0.00,1,England,R,PA
10505,6635616,6517217,175.509,177.411,1.902,177.411,5,VISIBLE,-27.19,-6.93,0.19,1,England,R,PA
10505,6635618,6517220,179.413,180.714,1.301,180.714,5,VISIBLE,-37.02,5.86,0.00,1,England,R,PA
10505,6635622,6517224,182.583,183.450,0.867,183.450,5,VISIBLE,-30.05,-18.56,0.00,1,England,R,PA
10505,6635625,6517227,184.718,186.887,2.169,186.887,5,VISIBLE,-18.24,-26.98,0.39,1,England,R,PA
10505,6635631,6517232,189.756,192.726,2.970,192.726,5,VISIBLE,-21.84,20.83,0.00,1,England,R,PA
10505,6635635,6517235,193.794,195.863,2.069,195.863,5,VISIBLE,-9.08,29.62,0.00,1,England,R,PA
10505,6635639,6517239,196.964,198.999,2.035,198.999,5,VISIBLE,-8.5,30.02,0.12,1,England,R,PA
10505,6635643,6517243,200.400,205.372,4.972,205.372,5,VISIBLE,-25.97,13.03,0.00,1,England,R,PA
10505,6635652,6517250,206.707,208.642,1.935,208.642,5,VISIBLE,-18.01,21.64,0.00,1,England,R,PA
10505,6635655,6517253,210.010,213.080,3.070,213.080,5,VISIBLE,-23.84,10.90,0.00,1,England,R,PA
10505,6635658,6517256,214.448,215.048,0.600,215.048,5,VISIBLE,-15.26,24.95,0.00,1,England,R,PA
10505,6635663,6517262,216.016,217.651,1.635,217.651,5,VISIBLE,0.24,30.56,0.10,1,England,R,PA
10505,6635764,6517366,244.378,248.215,3.837,248.215,7,ESTIMATED,28.65,33.21,0.00,1,England,R,PA
10505,6635813,6517414,265.232,265.232,0.000,265.232,8,ESTIMATED,31.44,32.50,1.59,1,England,R,PA
10505,6635823,6517423,266.500,267.334,0.834,267.334,8,VISIBLE,31,17.42,0.55,1,England,R,PA
10505,6635840,6517440,268.135,269.102,0.967,269.102,8,VISIBLE,36.98,12.26,0.25,1,England,R,PA
10505,6635876,6517475,304.137,306.907,2.770,306.907,10,VISIBLE,-39.52,-5.83,0.03,1,England,R,PA
10505,6635883,6517482,308.242,310.911,2.669,310.911,10,VISIBLE,-32.06,-8.22,0.00,1,England,R,PA
10505,6635888,6517487,313.580,315.082,1.502,315.082,10,VISIBLE,-15.92,21.82,0.21,1,England,R,PA
10505,6635892,6517491,316.583,317.184,0.601,317.184,10,VISIBLE,-3.42,32.09,0.04,1,England,R,PA
10505,6635906,6517506,318.318,318.318,0.000,318.318,10,VISIBLE,5,31.35,0.01,1,England,R,PA
10505,6635954,6517553,339.039,342.309,3.270,342.309,12,VISIBLE,-29.59,-12.91,0.09,1,England,R,PA
10505,6635958,6517557,343.677,344.912,1.235,344.912,12,VISIBLE,-20.16,-31.44,0.00,1,England,R,PA
10505,6635963,6517563,346.146,348.482,2.336,348.482,12,VISIBLE,-12.14,-22.00,0.53,1,England,R,PA
10505,6635969,6517570,352.753,356.857,4.104,356.857,12,VISIBLE,1.5,25.02,0.00,1,England,R,PA
10505,6635978,6517579,357.724,357.724,0.000,357.724,12,VISIBLE,11.3,24.52,0.00,1,England,R,PA
10505,6635982,6517582,358.759,358.759,0.000,358.759,12,VISIBLE,11.46,31.57,0.31,1,England,R,PA
10505,6636001,6517598,365.999,369.603,3.604,369.603,12,VISIBLE,-28.93,13.37,0.00,1,England,R,PA
10505,6636006,6517602,370.771,373.073,2.302,373.073,12,VISIBLE,-21.98,-9.57,0.00,1,England,R,PA
10505,6636012,6517609,374.174,375.475,1.301,375.475,12,VISIBLE,-18.6,-26.23,0.00,1,England,R,PA
10505,6636020,6517617,376.743,378.679,1.936,378.679,12,VISIBLE,-9.27,-27.61,0.00,1,England,R,PA
10505,6636025,6517623,379.379,380.214,0.835,380.214,12,VISIBLE,-10.87,-21.55,0.00,1,England,R,PA
10505,6636030,6517629,381.081,382.549,1.468,382.549,12,VISIBLE,-18.01,-26.75,0.00,1,England,R,PA
10505,6636037,6517634,383.984,386.954,2.970,386.954,12,VISIBLE,-35.18,-13.02,0.00,1,England,R,PA
10505,6636044,6517642,389.590,391.592,2.002,391.592,12,VISIBLE,-16.7,24.62,0.00,1,England,R,PA
10505,6636057,6517655,392.693,392.693,0.000,392.693,12,VISIBLE,-10.02,18.27,0.00,1,England,R,PA
10505,6636073,6517670,427.394,427.394,0.000,427.394,13,VISIBLE,-10.85,15.55,0.00,1,England,R,PA
10505,6636079,6517675,428.829,430.564,1.735,430.564,13,VISIBLE,-5.99,25.54,0.00,1,England,R,PA
10505,6636081,6517677,431.398,431.398,0.000,431.398,13,VISIBLE,-5.8,18.10,0.00,1,England,R,PA
10505,6636084,6517680,433.667,436.470,2.803,436.470,13,VISIBLE,-29.83,13.30,0.00,1,England,R,PA
10505,6636090,6517686,438.305,440.140,1.835,440.140,13,VISIBLE,-37.14,-3.83,0.00,1,England,R,PA
10505,6636093,6517690,441.341,442.576,1.235,442.576,13,VISIBLE,-27.43,-16.19,0.00,1,England,R,PA
10505,6636103,6517699,443.610,443.610,0.000,443.610,13,ESTIMATED,-20.16,-16.00,0.87,1,England,R,PA
10505,6636106,6517702,444.978,446.647,1.669,446.647,13,VISIBLE,-34.62,-29.56,0.00,1,England,R,PA
10505,6636109,6517706,448.549,448.549,0.000,448.549,13,ESTIMATED,-46.3,-27.46,0.56,1,England,R,PA
