gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,playerid,positiongrouptype,jerseynum,team,x,y,visibility,confidence,possessioneventtype,teamattackingdirection,period,teamname
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,118,LCB,6,H,-31.943,-1.937,VISIBLE,MEDIUM,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,371,LW,7,H,-7.179,-15.159,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,1,CF,9,H,-1.492,-2.022,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,136,LW,11,H,-6.125,7.229,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,2005,DM,14,H,-20.415,15.616,VISIBLE,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,74,RCB,15,H,-30.943,10.485,VISIBLE,HIGH,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,105,AM,19,H,-6.653,14.703,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,9993,RCB,3,A,1.54,1.002,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,214,CM,6,A,0.605,-4.156,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,8584,LB,12,A,0.422,13.015,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,2059,GK,16,A,30.474,0.400,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,4152,CM,17,A,-7.283,-10.230,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,428,LW,18,A,-35.978,25.388,VISIBLE,MEDIUM,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,12154,CF,19,A,-21.112,-9.502,VISIBLE,MEDIUM,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,3996,CF,20,A,-21.427,-4.582,VISIBLE,MEDIUM,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,13228,RB,21,A,-10.81,-26.007,VISIBLE,MEDIUM,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,3848,LCB,22,A,-1.908,4.616,ESTIMATED,LOW,PA,L,2,England
10505,6636808,6518418,5945.546,5945.546,0.000,5945.546,244,3978,DM,26,A,-2.582,10.878,ESTIMATED,LOW,PA,L,2,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,169,GK,1,H,-44.673,-1.900,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,16,RB,2,H,-23.787,-20.904,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,123,LB,3,H,-22.911,12.508,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,265,CM,4,H,-22.775,-15.944,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,10,RCB,5,H,-28.661,-15.676,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,118,LCB,6,H,-28.954,-7.991,VISIBLE,MEDIUM,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,47,CM,8,H,-18.521,-17.878,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,1,CF,9,H,4.399,-7.863,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,163,RW,17,H,-17.694,-24.571,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,21,LW,20,H,-9.07,10.412,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,4677,CM,22,H,-20.881,-9.506,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,61,GK,1,A,32.853,-3.362,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,1675,RCB,4,A,8.502,-9.848,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,1789,RB,5,A,6.965,15.177,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,1534,AM,7,A,-11.199,-6.809,VISIBLE,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,3888,CM,8,A,3.144,-4.876,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,113,CF,9,A,-24.474,-15.888,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,3870,LW,10,A,-25.727,-22.086,VISIBLE,MEDIUM,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,1532,RW,11,A,-15.376,19.593,VISIBLE,HIGH,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,8054,CM,14,A,-13.572,-20.159,VISIBLE,MEDIUM,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,4606,LCB,18,A,6.516,-14.513,ESTIMATED,LOW,PA,R,1,England
10513,6668181,6551698,110.544,110.544,0.000,110.544,2,8583,LB,22,A,-1.161,-24.544,VISIBLE,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,169,GK,1,H,-45.579,6.338,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,16,RB,2,H,-26.294,-19.371,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,123,LB,3,H,-22.143,28.986,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,265,CM,4,H,-22.734,5.718,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,10,RCB,5,H,-40.108,-4.980,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,118,LCB,6,H,-37.352,16.777,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,47,CM,8,H,-11.083,-1.894,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,1,CF,9,H,1.11,6.847,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,163,RW,17,H,-5.878,-19.656,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,21,LW,20,H,-6.526,28.558,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,4677,CM,22,H,-13.36,8.935,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,61,GK,1,A,29.725,1.120,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,1675,RCB,4,A,3.877,6.304,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,1789,RB,5,A,2.179,22.597,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,1534,AM,7,A,-16.206,15.573,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,3888,CM,8,A,-6.522,12.186,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,113,CF,9,A,-27.385,4.548,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,3870,LW,10,A,-23.969,-9.203,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,1532,RW,11,A,-15.437,25.384,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,8054,CM,14,A,-10.796,-0.874,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,4606,LCB,18,A,2.504,-0.231,ESTIMATED,LOW,PA,R,1,England
10513,6668198,6551713,144.077,147.014,2.937,147.014,3,8583,LB,22,A,1.65,-15.949,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,169,GK,1,H,-39.298,-0.049,VISIBLE,HIGH,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,16,RB,2,H,-19.968,-24.054,VISIBLE,MEDIUM,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,123,LB,3,H,-17.226,28.847,VISIBLE,HIGH,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,265,CM,4,H,-19.585,5.646,VISIBLE,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,10,RCB,5,H,-26.466,-2.504,VISIBLE,HIGH,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,118,LCB,6,H,-26.653,16.740,VISIBLE,HIGH,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,47,CM,8,H,-5.913,-5.422,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,1,CF,9,H,2.3,4.653,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,163,RW,17,H,1.206,-23.319,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,21,LW,20,H,2.407,28.876,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,4677,CM,22,H,-6.365,2.909,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,61,GK,1,A,32.348,0.966,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,1675,RCB,4,A,5.37,3.998,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,1789,RB,5,A,6.274,19.453,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,1534,AM,7,A,-6.951,13.514,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,3888,CM,8,A,-2.422,9.099,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,113,CF,9,A,-19.763,0.548,VISIBLE,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,3870,LW,10,A,-16.257,-15.593,VISIBLE,MEDIUM,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,1532,RW,11,A,-6.627,22.385,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,8054,CM,14,A,-5.922,-4.496,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,4606,LCB,18,A,3.743,-3.695,ESTIMATED,LOW,PA,R,1,England
10513,6668203,6551720,148.515,153.320,4.805,153.320,3,8583,LB,22,A,3.207,-17.245,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,169,GK,1,H,-40.022,2.727,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,16,RB,2,H,-18.147,-21.483,VISIBLE,MEDIUM,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,123,LB,3,H,-15.173,29.553,VISIBLE,HIGH,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,265,CM,4,H,-17.846,11.647,VISIBLE,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,10,RCB,5,H,-22.877,-3.295,VISIBLE,HIGH,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,118,LCB,6,H,-23.359,20.197,VISIBLE,HIGH,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,47,CM,8,H,-3.852,-5.030,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,1,CF,9,H,3.194,6.703,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,163,RW,17,H,3.405,-23.245,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,21,LW,20,H,4.837,29.560,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,4677,CM,22,H,-4.014,3.992,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,61,GK,1,A,32.654,1.507,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,1675,RCB,4,A,6.521,6.072,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,1789,RB,5,A,7.941,20.890,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,1534,AM,7,A,-5.296,15.428,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,3888,CM,8,A,-0.991,11.665,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,113,CF,9,A,-17.323,9.020,VISIBLE,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,3870,LW,10,A,-14.853,-11.114,VISIBLE,MEDIUM,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,1532,RW,11,A,-6.157,23.816,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,8054,CM,14,A,-3.775,-2.994,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,4606,LCB,18,A,4.797,-1.830,ESTIMATED,LOW,PA,R,1,England
10513,6668205,6551722,154.021,155.255,1.234,155.255,3,8583,LB,22,A,5.008,-15.648,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,169,GK,1,H,-41.097,3.028,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,16,RB,2,H,-17.512,-18.586,VISIBLE,MEDIUM,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,123,LB,3,H,-15.928,30.886,VISIBLE,HIGH,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,265,CM,4,H,-14.067,15.960,VISIBLE,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,10,RCB,5,H,-25.956,-4.228,VISIBLE,HIGH,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,118,LCB,6,H,-27.935,26.327,VISIBLE,HIGH,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,47,CM,8,H,-3.702,-4.437,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,1,CF,9,H,2.63,9.046,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,163,RW,17,H,3.669,-22.405,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,21,LW,20,H,4.454,31.086,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,4677,CM,22,H,-4.962,6.468,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,61,GK,1,A,32.596,2.398,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,1675,RCB,4,A,6.238,8.928,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,1789,RB,5,A,7.399,23.575,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,1534,AM,7,A,-6.129,20.095,VISIBLE,MEDIUM,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,3888,CM,8,A,-2.161,15.402,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,113,CF,9,A,-19.237,16.952,VISIBLE,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,3870,LW,10,A,-17.242,-5.262,VISIBLE,MEDIUM,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,1532,RW,11,A,-14.628,30.210,VISIBLE,HIGH,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,8054,CM,14,A,-4.077,-1.444,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,4606,LCB,18,A,4.197,1.262,ESTIMATED,LOW,PA,R,1,England
10513,6668211,6551729,156.490,157.858,1.368,157.858,3,8583,LB,22,A,4.602,-13.937,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,169,GK,1,H,-43.047,4.188,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,16,RB,2,H,-19.631,-19.151,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,123,LB,3,H,-19.215,33.348,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,265,CM,4,H,-23.166,19.368,VISIBLE,MEDIUM,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,10,RCB,5,H,-30.896,-5.009,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,118,LCB,6,H,-29.967,27.140,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,47,CM,8,H,-4.926,-6.092,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,1,CF,9,H,1.198,9.719,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,163,RW,17,H,2.997,-21.773,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,21,LW,20,H,3.425,30.623,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,4677,CM,22,H,-8.934,10.733,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,61,GK,1,A,32.353,2.798,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,1675,RCB,4,A,5.146,11.636,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,1789,RB,5,A,5.605,24.871,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,1534,AM,7,A,-19.513,22.786,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,3888,CM,8,A,-4.654,18.743,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,113,CF,9,A,-29.603,22.245,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,3870,LW,10,A,-24.691,-4.753,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,1532,RW,11,A,-19.218,27.549,VISIBLE,HIGH,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,8054,CM,14,A,-6.141,-1.953,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,4606,LCB,18,A,3.293,3.965,ESTIMATED,LOW,PA,R,1,England
10513,6668216,6551735,159.156,161.261,2.105,161.261,3,8583,LB,22,A,2.992,-13.236,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,169,GK,1,H,-30.716,5.475,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,16,RB,2,H,-0.757,-5.069,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,123,LB,3,H,17.738,34.228,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,265,CM,4,H,13.583,28.060,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,10,RCB,5,H,-4.923,9.092,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,118,LCB,6,H,-1.855,25.992,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,47,CM,8,H,15.37,6.037,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,1,CF,9,H,23.142,18.535,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,163,RW,17,H,24.175,-14.606,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,21,LW,20,H,25.376,28.455,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,4677,CM,22,H,21.424,26.523,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,61,GK,1,A,44.274,3.474,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,1675,RCB,4,A,28.241,18.540,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,1789,RB,5,A,27.964,25.287,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,1534,AM,7,A,18.098,25.344,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,3888,CM,8,A,23.497,19.869,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,113,CF,9,A,11.113,26.291,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,3870,LW,10,A,-0.634,-3.518,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,1532,RW,11,A,20.876,31.836,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,8054,CM,14,A,17.375,7.854,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,4606,LCB,18,A,25.948,7.027,ESTIMATED,LOW,PA,R,1,England
10513,6668232,6551748,177.444,177.444,0.000,177.444,5,8583,LB,22,A,26.165,-6.666,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,169,GK,1,H,-31.938,5.089,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,16,RB,2,H,-5.918,-8.845,VISIBLE,MEDIUM,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,123,LB,3,H,11.431,33.023,VISIBLE,MEDIUM,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,265,CM,4,H,5.888,18.826,VISIBLE,HIGH,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,10,RCB,5,H,-12.586,9.448,VISIBLE,HIGH,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,118,LCB,6,H,-9.115,21.206,VISIBLE,HIGH,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,47,CM,8,H,13.173,1.139,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,1,CF,9,H,19.889,12.418,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,163,RW,17,H,19.112,-17.164,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,21,LW,20,H,20.099,26.518,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,4677,CM,22,H,16.786,23.013,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,61,GK,1,A,42.585,1.652,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,1675,RCB,4,A,22.799,13.049,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,1789,RB,5,A,21.658,22.147,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,1534,AM,7,A,12.046,19.342,VISIBLE,MEDIUM,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,3888,CM,8,A,18.174,13.755,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,113,CF,9,A,6.61,20.229,VISIBLE,MEDIUM,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,3870,LW,10,A,-3.206,-3.018,VISIBLE,MEDIUM,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,1532,RW,11,A,11.646,25.901,VISIBLE,HIGH,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,8054,CM,14,A,13.474,2.979,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,4606,LCB,18,A,21.274,3.283,ESTIMATED,LOW,PA,R,1,England
10513,6668237,6551753,178.846,180.981,2.135,180.981,5,8583,LB,22,A,20.238,-8.915,ESTIMATED,LOW,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,169,GK,1,H,-33.051,1.894,ESTIMATED,LOW,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,16,RB,2,H,-8.278,-17.594,VISIBLE,MEDIUM,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,123,LB,3,H,7.387,31.573,VISIBLE,MEDIUM,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,265,CM,4,H,-2.801,8.998,VISIBLE,HIGH,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,10,RCB,5,H,-12.251,1.806,VISIBLE,HIGH,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,118,LCB,6,H,-11.549,15.814,VISIBLE,HIGH,PA,R,1,England
10513,6668240,6551757,182.616,184.117,1.501,184.117,5,47,CM,8,H,4.143,-2.100,VISIBLE,HIGH,PA,R,1,England
